geocode,total,owned_loan,owned_clear,rented
37001022002,4275.313216516502,2607.711306478068,782.6980548454239,884.90385519301
37003040100,3473.40653603876,1778.851046414792,1089.802553467053,604.752936156915
37003040200,3994.00000000007,1975.00000000003,1207.000000000028,812.0000000000119
37003040300,3189.999999999991,1658.999999999997,931.999999999995,598.999999999999
37003040400,6370.000000000154,2664.000000000082,1397.000000000028,2309.000000000044
37003040500,6981.762556718964,3363.939352311,1767.892187618238,1849.931016789726
37003040600,5381,2862,1479,1040
37003040700,6645,4288,1474,883
37005950100,4093.695844955946,1906.659074783938,1302.816483001191,884.220287170817
37005950200,3758.9999999999372,1495.999999999975,947.999999999983,1314.999999999979
37005950300,3204.149617930177,1446.105833000156,1110.916810190279,647.126974739742
37007920100,3411,1477,1055,879
37007920200,1737.991174934206,820,514,403.991174934206
37007920301,5295.810731435153,2304.809759617785,1514.079802029128,1476.92116978824
37007920302,686.415601868484,319,228.035257943636,139.380343924848
37007920400,3032.586181623169,1023,706,1303.586181623169
37007920501,1103.181884559631,333.545172382823,347.105083430021,422.531628746787
37007920502,4740.240758882993,1926.454827617177,932.894916569979,1880.891014695837
37007920600,4451,1729,1470,1252
37007980000,4.584398131516,0,1.964742056364,2.6196560751519997
37009970200,2884,1169,1200,515
37009970300,2459.996858823722,892.999053344136,1202.998235777708,363.999569701878
37009970400,4505.765620711628,1889.999999999955,1365.99999999995,1249.765620711723
37009970501,3214.999999999804,1424.999999999908,896.9999999999189,892.999999999977
37009970502,3084.234379288366,1193.000000000043,828.000000000051,1063.234379288272
37009970701,3375.962205648435,1826.002290587972,1000.9201314638331,549.0397835966301
37009970702,2508.614446264486,1345.003311940134,751.296076194164,412.315058130188
37009970801,2126.003040879825,966.655484327716,762.5522670718229,396.795289480286
37009970802,2738.809135835744,1303.702196813027,905.211039899211,529.895899123506
37011930100,2714.667404830927,1117.177932294534,839.567891172221,757.921581364172
37011930200,2621.0837857129,1029.004052271416,942.079101671264,650.00063177022
37011930301,3433.614438813668,1374.926559774032,1162.742959209112,895.944919830524
37011930302,3130.393626652273,1207.070747169004,1213.271198110448,710.051681372821
37011930400,3485.97930153143,1390.99681562022,1415.98248591121,679
37013930101,3179.083776379524,1467.033957310339,1046.042653179153,666.007165890032
37013930102,2125,723,600,802
37013930200,6140,3091,1526,1523
37013930300,3932.723034421361,1094.846130234061,535.953839070232,2301.923065117068
37013930400,4939.27696557871,1705.15386976595,992.046160929785,2242.076934882975
37013930501,4839,2233,1365,1241
37013930502,3463,1721,948,794
37013930600,3224,1663,1056,505
37013930700,3023,1475,1102,446
37013930800,2446.943368223159,938.99999999999,899.98584205579,607.957526167379
37013930900,3904.000000000039,2030.0000000000211,1406.000000000008,468.00000000001
37013931001,2989.905219542144,1308.947673288892,668.984203257024,1011.973342996228
37013931002,3049.999999999989,1208.999999999996,925.999999999999,914.999999999994
37015960100,5647.000000000108,2462.000000000079,1899.000000000027,1286.000000000002
37015960200,3923,1781,988,1154
37015960300,3660.985084013004,1582.992559017692,1106.994488347896,970.998036647416
37015960401,3447,1494,921,1032
37015960402,3280.007906566291,1292.001013662345,990.001013662345,998.005879241601
37017950101,2553,1113,1002,438
37017950102,2961.000000000159,1197.000000000091,986.000000000038,778.00000000003
37017950200,3366.956479872889,1352.246302086661,1082.472986736929,932.237191049299
37017950301,3029.629441347316,1216.87817239094,896,916.751268956376
37017950302,3684.3261057017,1611.105997479962,1165.971152023793,907.248956197945
37017950401,3598.999999999955,1265.99999999997,715.999999999992,1616.999999999993
37017950402,2384,1065,695,624
37017950501,2790,1402,827,561
37017950502,3887.916426558714,1419.453943476031,1223.462483082683,1245
37017950601,3600.984855321435,1401.994528001223,1248.991332898712,949.9989944215
37017950602,2815.198886536067,1264.518266381845,990.075026503088,560.605593651134
37019020101,2706.000000000682,1553.000000000326,433.000000000132,720.000000000224
37019020102,2838.999999999565,1582.999999999614,298.999999999981,956.99999999997
37019020105,5082.999999999546,3226.9999999996608,906.999999999926,948.999999999959
37019020106,1969,1259,303,407
37019020107,2397.999999999881,772.99999999993,347.999999999976,1276.999999999975
37019020108,2907,1558,592,757
37019020201,3300.0000000007713,2225.00000000029,161.000000000011,914.00000000047
37019020203,2517.000000000124,1502.0000000000489,492.000000000017,523.000000000058
37019020204,5377,3247,1024,1106
37019020205,3584.00000000092,2404.000000000537,458.000000000072,722.000000000311
37019020206,1951,1127,330,494
37019020304,4846.000000000542,2974.000000000292,1204.000000000165,668.000000000085
37019020305,2774.000000000238,1182.000000000158,478.000000000037,1114.000000000043
37019020306,2159.999999999986,1156,437.999999999999,565.999999999987
37019020307,158,104,46,8
37019020308,1648,819,377,452
37019020311,1854.172665661287,1041.87770045606,478.431655068409,333.86331013681803
37019020312,824.827334338819,544.122299544032,159.5683449316,121.136689863187
37019020313,2343,1138,430,775
37019020314,391,206,98,87
37019020315,1486,535,367,584
37019020316,659,404,172,83
37019020404,3091.999999999906,1343.999999999941,923.99999999999,823.999999999975
37019020405,2937,1407,895,635
37019020406,575,236,248,91
37019020407,1784,790,471,523
37019020408,2572.000000000075,1038.000000000018,634.000000000015,900.000000000042
37019020409,1999,879,592,528
37019020504,1443,885,447,111
37019020505,4184.99999999954,1983.999999999713,1117.999999999898,1082.999999999929
37019020508,2252.000000000593,1297.00000000034,677.000000000177,278.000000000076
37019020510,2160,918,594,648
37019020511,2501.999999999998,1256,664.999999999998,581
