geocode,total,owned_loan,owned_clear,rented
37071031800,1183,453,216,514
37071031901,211,44,38,129
37071031902,221,30,19,172
37071032000,820,256,150,414
37071032100,1298,411,191,696
37071032201,1807,722,267,818
37071032202,1738,772,238,728
37071032301,1873.999999999969,1172.999999999999,333.999999999998,366.999999999972
37071032302,2177,907,489,781
37071032403,2420.000000000005,1562.000000000005,378,480
37071032404,1517,790,203,524
37071032405,2443.999883877601,1885.352872869178,411.019578243311,147.627432765112
37071032406,1357.000116122411,896.64712713083,243.980421756693,216.372567234888
37071032505,1670.999999999851,739.999999999859,171,759.9999999999919
37071032506,1692,968,86,638
37071032507,2523,1871,359,293
37071032508,2300.000000000168,1761.000000000084,296.000000000036,243.000000000048
37071032509,1504,1091,233,180
37071032510,1411.000000000246,1037.0000000001419,292.00000000005997,82.000000000044
37071032600,3032,1875,622,535
37071032702,1383,675,218,490
37071032703,1296,668,256,372
37071032704,2911,1214,467,1230
37071032801,1569,503,187,879
37071032802,2309,1325,261,723
37071032900,2035,999,391,645
37071033100,1313,531,275,507
37071033202,1633,937,315,381
37071033203,1116,557,263,296
37071033204,1702,801,357,544
37071033303,2754,2060,401,293
37071033306,1472.858416340998,1064.136217843136,243.271494428962,165.4507040689
37071033308,1004.527806511994,625,202.527806511994,177
37071033309,1632,1120,273,239
37071033310,1473,1063,211,199
37071033311,686,470,158,58
37071033312,2404,1776,390,238
37071033313,1551.000000000368,1089.000000000213,364.00000000010897,98.000000000046
37071033400,2102,937,420,745
37071033501,1949.998444790048,1122.332814930016,315.665629860032,512
37071033502,2040.001555209952,1454.667185069984,363.334370139968,222
37073970100,3082.091176362648,1666.016726805014,945.061126845771,471.013322711863
37073970200,2458.999999999764,1682.999999999806,441.999999999983,333.999999999975
37073970300,2216,1223,591,402
37075920100,2145.100465587188,913.055358588804,968.01435222686,264.030754771524
37075920200,2694.300119305525,1115.099218068724,1217.2000654178,362.000835819001
37075920300,3102.698822084734,1067.89952475475,1303.799812033963,730.999485296021
37077970101,3225.001881687026,1766.001881687026,866,593
37077970102,2008.000000000036,1157.000000000025,451.000000000008,400.000000000003
37077970200,1926.999999999998,1170.999999999998,402,354
37077970300,1800,959,450,391
37077970400,1311,659,257,395
37077970500,1779,1175,415,189
37077970601,4284.372518845935,2996.937059330552,646.5910715651551,640.844387950228
37077970604,2656.010930453155,1946.0038578069941,390.002893355244,320.00417929091697
37077970605,3414.98906954646,2537.996142192683,460.997106644702,415.995820709075
37077970606,1155.627481154022,671.062940669408,203.408928434844,281.15561204977
37077970607,2671,1548,462,661
37077970701,3805.955909352268,2518.991983518592,725.963925833682,560.999999999994
37077970702,705,343,148,214
37077970703,1724,799,526,399
37077970704,0,0,0,0
37079950101,2052,1134,586,332
37079950102,1536.999999999986,738.999999999992,464.999999999994,333
37079950200,2491.563935426098,1249.990106681395,687.060664973641,554.513163771062
37079950301,1951.902562492272,1045.942078748263,528.447015244879,377.51346849913
37079950302,1368,703,335,330
37081010100,166,52,61,53
37081010200,1753,694,370,689
37081010300,727.00000000009,301.00000000004,176.000000000025,250.000000000025
37081010401,1257,672,190,395
37081010403,1243,736,182,325
37081010404,2451,1772,552,127
37081010500,1992,1127,319,546
37081010601,2276,1079,233,964
37081010602,3381,938,214,2229
37081010701,1560,631,144,785
37081010702,1174,285,62,827
37081010800,1231,496,149,586
37081010900,1027,462,66,499
37081011000,60,5,1,54
37081011101,129.000000000003,41.000000000003,14,74
37081011102,24,9,3,12
37081011201,371,84,5,282
37081011202,77,13,12,52
37081011300,93,20,5,68
37081011400,163,21,29,113
37081011500,1054,347,92,615
37081011601,932,354,214,364
37081011602,853,353,164,336
37081011904,1003,402,162,439
37081011905,1123,450,315,358
37081012503,3225,2123,684,418
37081012504,1459,616,294,549
37081012505,4078,2888,963,227
37081012508,3001.28833414367,1724.56205178072,634.79927373283,641.92700863012
37081012509,1977.71166585633,1298.43794821928,549.20072626717,130.07299136988001
37081012510,2717,2040,569,108
37081012511,4607.999999999741,3180.999999999822,1222.999999999939,203.99999999998
37081012604,956,404,265,287
37081012607,1251,950,122,179
37081012608,344,66,64,214
37081012610,773,400,203,170
37081012611,661,195,149,317
37081012612,1145,551,273,321
37081012617,754,329,158,267
37081012618,700,49,82,569
37081012619,1453,464,129,860
37081012620,908,350,202,356
37081012621,1231.000000000009,670.000000000012,203.000000000001,357.999999999996
37081012703,2857,1457,552,848
37081012704,958,411,250,297
37081012705,107,21,11,75
37081012706,256,79,66,111
37081012707,263,69,73,121
37081012803,1740.108414762903,920.016939806718,372.027103690715,448.06437126547
37081012804,332,135,66,131
37081012805,307.005099768292,97.000288666151,32.000865998391,178.00394510375
37081013601,439.999999999964,125.999999999987,97.999999999993,215.999999999984
37081013602,1925,920,335,670
37081013700,3258,2215,539,504
37081013800,424,81,47,296
37081013900,302,15,17,270
37081014000,1245,368,178,699
37081014200,709,207,143,359
37081014300,721,165,113,443
37081014406,376,218,63,95
37081014407,3992.755419414942,2095.859657591523,839.97665325321,1056.919108570209
37081014408,609.931654997328,277.992864143084,70.996432071542,260.942358782702
37081014409,2150.479246299274,1181.463738660594,386.538018687332,582.477488951348
37081014410,2224.520753700726,884.536261339406,391.461981312668,948.522511048652
37081014411,1035.999999999904,498.999999999978,184.999999999988,351.999999999938
37081014412,1660,950,294,416
37081014501,629,132,130,367
37081014502,1803.73451207072,772.9170350221,345.96681400884,684.85066303978
37081014503,659,200,141,318
37081015100,3159.022319017833,2021.022259789929,701.000059227873,437.000000000031
37081015201,3497.413307989922,2042.961351095123,648.776641011165,805.675315883634
37081015202,2522.000000000503,1655.000000000241,300.000000000007,567.000000000255
37081015301,3312.965964367816,2224.979661634374,649.990868488943,437.995434244499
37081015302,1514.999999999788,864.999999999873,395.999999999933,253.999999999982
37081015401,3404.000000000147,2523.000000000094,509.000000000028,372.000000000025
37081015402,2841.92562086912,1546.003398558826,672.982027820326,622.940194489968
37081015500,2074.999999999836,1209.999999999917,426.999999999961,437.999999999958
37081015601,4043.039186459248,3320.022971372571,446.00810754333503,277.008107543342
37081015602,3728.091502481615,2908.056221429318,529.010537516186,291.024743536111
37081015703,4046.999999999771,2356.999999999827,498.999999999981,1190.999999999963
37081015704,4551,2843,396,1312
37081015705,2264.000000000066,681.0000000000421,190.000000000012,1393.000000000012
37081015706,3380.000000000112,2607.000000000065,535.000000000011,238.000000000036
37081015707,5053,3538,648,867
37081015800,6978.000000000655,5429.000000000493,972.000000000107,577.000000000055
37081015901,4731.943048402369,3421.970249165419,704.988949690005,604.9838495469451
37081015902,3208.577343291986,2572.70088909896,385.921971069285,249.954483123741
37081016003,3680.999999999876,2718.999999999913,527.999999999971,433.999999999992
37081016005,1433.0000000007049,864.000000000349,271.000000000106,298.00000000025
37081016006,2240.999999999781,1104.999999999894,196.999999999966,938.999999999921
37081016007,3880,2260,430,1190
37081016008,5603.999999999772,4350.999999999803,435.999999999967,817.000000000002
37081016009,3060,2506,363,191
37081016010,1821,910,180,731
37081016011,2533,978,261,1294
37081016101,3454,1889,583,982
37081016102,1992,673,294,1025
37081016103,2737,1094,397,1246
37081016201,4760.886543354213,3545.920386509794,786.9725115659049,427.993645278514
37081016203,2874.999999999958,1845.999999999988,488.999999999978,539.999999999992
37081016204,2072.999999999671,1660.999999999753,235.999999999954,175.999999999964
37081016205,2498,1807,127,564
37081016303,2760,1969,560,231
37081016304,3024,2447,440,137
