geocode,vacant_total,for_rent,rented_unoccupied,for_sale,sold,seasonal,migrant,other
37059080302,167.999999999993,25,0.9999999999989999,59.95599436032469,26,1,1,82.999999999996
37059080400,210.969773038705,32.993954607738,1,44.06360754954969,12,13.99697730387,0,120.978841127097
37059080500,178,60,1,50.0098088661281,1,6,0,78
37059080600,190.000000000002,40,1,60.171139773302215,7,12,0,84.000000000002
37059080701,183.026448925252,39.005573137754,4.999527745494,12.765247448045157,20,7.00302269613,0,100.019742109392
37059080702,187.003778036048,59.000472254506,5.000472254506,25.681370019006785,18,5,0,77.001416763518
37061090101,132.8826609603,41.969774232405996,0,15.145776469040927,19,10.984138096708,7.985196536344,41.944871849572
37061090102,234.740848925473,78.764081900179,4,33,14.427835051546,14,3.014803463656,106.534128510092
37061090103,119,45,0,13,3,5,4,54
37061090201,73,16,1,6.317337782523138,2,2,5,44
37061090202,183.996724145899,48,1,10.000199354707,5,9.997326542233,17.999397603668,94.999999999998
37061090301,172.116835231133,52.999999999997,1,20.360157508377387,6,7.999999999999,0.06405534567,89.052779885467
37061090302,135.999999999994,29.999999999998,0,20.179673811661154,9,3.9999999999980003,1,80.999999999998
37061090401,183.000000000003,42.000000000002,1,21.574561696758707,4.000000000001,13,8,104
37061090402,170.999999999993,56,5,41.75683037030908,1,12,1,71.999999999996
37061090503,199.009053379204,36,1,25.567915961021114,9,20,2,113.009053379204
37061090504,106.000000000002,22,2,21.947060680502656,12,12,7.000000000002,39
37061090505,122,32,2,18.91559856270431,14,8,2,52
37061090506,121,24,2,17.500010106898902,6,5,0,77
37061090600,186.436811474159,16.922717820296,2,3.797831525137468,3,23.986878193824,0,137.527215460039
37061090703,101.999999999996,27,0,62.14312143869764,5.999999999997,22.000000000002,0,35.999999999998
37061090704,134.000000000002,35.000000000002,1,10,4,9,0,80
37061090705,159.999999999997,51.999999999997996,2,68.70129100707578,3,9,0,62
37061090706,188.002260604166,42,1,71.60603487319929,5,12.001808483332,0,94.000452120834
37061090801,208.953241199939,63.953196600550996,3,14.51582922550805,5,8,4,112.000039222613
37061090803,109.439709340816,24,2,16.92221404169064,1.9337415711469998,14.505967769669,2,55
37061090804,184.999999999999,50,1,12.79210423546864,0,9.999999999999,1,110
37063000101,125,39,1,35,5,6,0,44
37063000102,179,122,0,23.09512633817454,1,3,0,33
37063000200,200,149,2,28,1,3,0,28
37063000301,160,110,4,11,4,5,0,30
37063000302,124,76,1,11.568603582214164,4,4,0,27
37063000401,72.000000000001,18.000000000001,0,23,11,6,0,21
37063000402,65,34,0,9,0,5,0,17
37063000500,329,150,1,26,8,1,0,152
37063000600,246,161,2,31.684917062631076,8,6,0,38
37063000700,145,92,2,30,5,5,0,25
37063000900,232,128,3,22,7,4,0,70
37063001001,304,136,7,39,1,3,0,120
37063001002,303,190,5,33.316098540856885,16,0,0,69
37063001100,245,146,1,11,12,1,0,74
37063001301,216,74,0,13,1,4,0,124
37063001303,147,68,1,14,4,6,0,54
37063001304,128,87,0,7,1,3,0,30
37063001400,209,135,0,11.147378171426055,1,2,0,66
37063001501,0,0,0,0,0,0,0,0
37063001503,0,0,0,0,0,0,0,0
37063001504,102,101,1,0,0,0,0,0
37063001505,201,167,7.000000000000001,15.743617385573389,2,8,0,7.000000000000001
37063001601,103.959123671148,19,1,69.40445002093018,5,7,0,29.979561835574
37063001603,130.155292427649,12.030699684558,0,116.9950647035334,14.000000000005,14.032493689402,0,33.061399369117
37063001604,108.090469809132,4.038747676074,0,59.34748017400609,7,10.014913127203,0,51.01840221034
37063001705,170,81,4,37,7,9,0,36
37063001706,215,156,11,45.60857266901973,5,11,0,9
37063001708,201.04087632883,131.999999999998,1,66.62413381282063,11.999999999994,2,0,16.020438164424
37063001709,351.999999999976,266.999999999979,0,20.57809820909386,2,3.000000000001,0,58.999999999994
37063001710,132,83,1,21.354472267038858,4,5,0,18
37063001711,168,128,7,23,2,4,0,16
37063001712,89,35,3,25.92307629701684,3,7,0,26
37063001713,48.004903340762,13,0,33.146840632524,3,3,0,17.004903340762
37063001801,201.99999999999702,40.999999999994,0.9999999999989999,133.65167543039428,12.000000000001,4,0,53.000000000002004
37063001802,294.999999999974,181.999999999987,4.999999999997,171.95451324224285,4,2,0,57.999999999995
37063001806,123.000000000006,17.000000000002,0,92.0444782755378,2,5.000000000002,0,52.000000000002004
37063001808,124.309090182521,6.05151503042,0,143.60529015424638,11.051515030418999,4.000000000001,0,31.154545091261
37063001809,155.698910500512,79.948484969579,7,52.92399227582094,7.948484969581,5,0,30.853455591771
37063001810,103,27,1,71.64029229761863,17,2,0,11
37063001811,89,15,0,58.205660903161515,3,5,0,22
37063001900,75.515631746078,9,0,28.095466631513638,9.001907036703,8.022320207291001,0,31.019885222143
37063002007,137,41,2,80.88344191755151,4,9,0,33
37063002008,68,1,2,40.84997982696,4,14,0,17
37063002009,173.999999999998,56.999999999999,1,47.473628529901184,12,11,0,63.999999999999
37063002013,94,27,2,49.68467893819011,15,5,0,11
37063002015,290,198,19,26,1,6,1,48
37063002019,300.045714648312,139.01856553702,6,143.30428922337921,10.001663660458,32.01024723473,0,16.010247234730002
37063002020,115.000226077847,9.999999999998,2,81.0351161510512,21.0000607665,3.999999999999,0,12.000043778346
37063002021,171.999999999988,112.999999999992,0,65.70414303072135,7,10,0,15.999999999998
37063002022,154,134,1,8,0,6,0,5
37063002023,83,57,1,4.171423952049961,2,12,0,5
37063002024,130,52,3,177.26253691454494,5,10,0,15
37063002025,124,34,7,71.89967678083227,13,5,0,21
37063002026,221.000000000029,82.000000000018,0,102.26915863784082,10.000000000005,4,0,23
37063002029,473.762280687318,422.828620960621,6.000000000002,17.75138442715,3,17.966829863346,0,11.994471643893
37063002030,99.999999999997,29,0,43.66335634587768,9,5,0,23.999999999997
37063002031,144.843308230956,108.065864633616,4,52.10148275132655,5,12.021954877872,0,5
37063002032,137.399057040226,120.821539131514,6.088740376513,0.527224379849616,0,8.066785498641,0,2.177480753026
37063002033,146.029958827486,41.087894605885,1,87.70244847453282,11.831108461218,13.846728075728,0,26.97183078987
37063002034,129.757634728809,62.112596234867,4.911259623487,51.39889117050989,4,10.911259623487,0,20.82251924697
37063002035,154.998188998948,70.998188998964,1.999999999998,33.46023784680783,4.999999999999,5,0,39.999999999994
37063002036,160,121,10,1,1,17,2,8
37063002037,170.388180588746,80.858810905103,2,106.4527276278146,3.952936968366,9.905873936734,0,7.000000000001
37063002038,125.497998100407,82.463107677396,1,36.315170555558275,0.581397263718,3.678296807671,0,24.581397263716
37063002100,166.995724725186,17,3,152.85483148266414,6.999999999999,18,0,66.998489655844
37063002200,129,56,0,12,13,3,0,45
37063002300,150.000000000029,52,0,2,6,2,0,88.000000000029
37063980100,0.613630412259,0.143000095929,0,0.19161128882468678,0.047063031633,0.094126063266,0,0
37065020200,501.99999999999,202,22,71.34458624354583,4,15,0,234.99999999999
37065020300,473,227,7,48,8,11,0,173
37065020400,542,224,4,48.25397944136,6,24,0,253
37065020600,120,31,2,34.119966664192795,7,11,3,45
37065020700,156.993769074877,15.998314409980999,1.998314409981,20,9,22,9,89.997140254915
37065020800,189,35,0,8.961625816584784,5,21,14,108
37065020900,96,24,1,19,3,10,0,48
37065021000,206.999999999997,68.999999999999,0,33.01844711217137,6,21.999999999999,0,83
37065021100,133,57,0,38.004168803971,2,4,0,45
37065021200,132,51,1,39.30635886086641,3,9,0,41
37065021300,199,45,4,53.144107925849,7,31,3,87
37065021400,117.00128893483,47,3,20.736343748317534,4,12.000644467415,1,38.000644467415
37065021500,156.923021294547,54.976093234593,6.998685397692,21.99737252356323,2,6.9774078369009995,0,69.972149427669
37065021600,133.927359981989,29.012938208743,0,9.014402881626285,6.038814626229,15.047881655518,2,72.827725491499
37067000100,229,142,6,37,2,36,0,6
37067000200,81,59,1,7,0,3,0,12
37067000301,65,35,1,10,2,2,0,15
37067000302,139,70,0,25,0,6,0,41
37067000400,241,81,2,30,3,4,0,122
37067000500,243,137,13,13,1,4,0,75
37067000600,136,85,0,16.013288739881727,0,1,0,33
37067000700,127,87,1,17,0,1,0,24
37067000801,83.001492262772,66.000746131386,5,1.0448322954292104,0,0,0,11.000746131386
37067000802,94.998507737228,34.999253868614,2,5,2,2,0,48.999253868614
37067000900,279,128,5,58.493737882857175,1,17,0,79
37067001000,269,123,7,44.76666213934059,4,6,0,86
37067001100,220,171,4,9.110299139974662,0,9,0,29
37067001200,90,26,3,32.63452773119203,2,12,0,19
37067001300,89,64,1,15.858563630363738,3,3,0,11
37067001400,256,138,7,57,4,4,0,64
37067001500,226,106,2,40.476021542723615,5,2,0,78
37067001601,138.999999999999,47,5,25,6,5,0,56.999999999999
37067001602,238,136,5,19,0,1,0,77
37067001700,374,217,2,70.95954121489845,2,4,0,107
37067001800,227,102,4,26.633010058648004,1,7,0,89
37067001901,104,37,3,22,2,1,0,47
37067001902,123,47,2,17,1,5,0,51
37067002001,124,49,1,53.80820030601985,2,0,0,41
37067002002,197,116,1,48.6098766936687,0,4,0,38
37067002100,109,46,1,32,6,4,0,22
37067002200,223,93,6,50,10,13,1,66
37067002501,125,19,3,71,12,15,0,31
37067002502,106,12,0,68.5728147473562,10,10,0,26
37067002601,88,30,2,31.814062736295085,2,7,0,28
37067002604,166,70,6,62.556617288058106,3,8,0,25
37067002605,73.920906445172,28,2,45.91866911863119,2,5.980226611293,0,12
37067002606,155,42,3,151.61856760129004,13,11,0,25
37067002701,358,261,1,37.42034394047856,4,4,0,59
37067002702,397,323,14,19.895703747682997,2,4,0,44
37067002704,401,131,2,42,0,3,0,248.99999999999997
37067002705,156,130,6,13,1,3,0,9
37067002801,129.009659498837,25.000000000001002,2,47.81169155216866,9.000000000001,5,0,53.010434157011
37067002804,143,41,2,55.68165203188618,7,3,0,49
37067002806,188,105,0,81.96079522293311,1,9,0,24
37067002807,182,46,4,47.036157298380644,10,12,0,73
37067002808,155.000000000001,94,5,25.577386925787497,4,2,0,26.000000000001
37067002809,70.999999999996,5.999999999999,1,30.359474327894876,4,6.000000000002,0,24.000000000001
37067002901,200,50,4,52.57614517950496,15,7,0,87
37067002903,167.999999999999,41,3,55.5117499975127,8,5,0.9999999999999999,67.999999999999
37067002904,72.99999999998799,13.999999999998,1,15.487739721887518,2,2,0,37.999999999997
37067003002,132.000000000003,22.000000000001002,7.000000000002,46.03768387206932,3,6,0,64.000000000001
37067003003,106.000000000003,16,1.999999999999,38.833503513303576,5,8,0,53.000000000003
37067003004,127,70,2,37.81918141621388,4,7,0,21
37067003103,97,10,3,53.138605572330405,7,8,0,39
37067003105,143,25,1,36.91065659549868,4,10,0,83
37067003106,105,7,1,67.23540771175085,0,16,0,57
37067003107,106,55,1,33.159383561357366,1,3,0,24
37067003108,142.006502410896,72,2,48.009185496421125,2,3,0,27.006502410896
37067003201,127,44,1,50.84072767413518,2,5,0,32
37067003202,168.003340743917,95.000254188861,1,45.3248870016838,0.999999999999,1,0,40.0014161831
37067003307,128,79,4,34.73940090269319,2,5,0,19
37067003308,121,21,3,92.40257735280309,5,1,0,34
37067003309,137,65,1,56.74828265309986,0,5,0,42
37067003310,87,21,0,45.600849611990796,1,2,0,28
37067003311,36,8,0,40.671410341895,3,3,0,12
37067003312,78.999999999995,28.999999999999,1,22.530710416464423,3.9999999999969997,3,2,23.999999999999
37067003313,95.978705096196,54,3,10.455867285653772,2,4,2,23.989851025962
37067003314,115,58,1,25.34295193063467,2,2,0,27
37067003315,167,128,4,19.026726752867717,1,1,0,19
37067003402,91.000000000006,24.000000000001002,4.000000000001,21.774572048815312,4,3,2,43.000000000003
37067003403,214,160,7,31.030652098508014,0,5,0,22
37067003404,235,115,4,87.38220646572775,8,0,0,66
37067003500,343.090302878127,160.041461988828,8,107.32051792504184,4,7.001575329957,0,94.043037318785
37067003600,227,34,9,107.18993202737796,7,11,0,108
37067003701,384,288,23,139.91919532119638,2,9,0,19
37067003702,146.999999999988,33.999999999999,0,64.40839173014491,6,10,0,50.999999999994
37067003703,172.990926778699,50.99857341613,3,182.2056959994345,3,7,0,32.995010259173
37067003803,217.536857495455,91.943991481638,3,80.3241748932921,4,13.943410519081,0,58.706625938212
37067003804,282.994005948143,116.999000991351,2,153.72445102655595,9,12,0,46.995004956793004
37067003805,357,251,4,96.35460679961255,3,6,0,28
37067003806,96.000000000001,36,1,36.67403628013014,5,3,0,28.000000000001
37067003903,281,221,3,34.7822329891803,1,12,0,25
37067003904,300.999999999977,174.999999999993,4,70.89737285116286,7.999999999998,17,0,45.999999999998
37067003905,225,162,10,106.56414306930287,1,10,0,13
37067003906,62,9,0,20,9,8,0,19
37067003908,60,8,0,57.606653167896475,4,8,0,12
37067003909,126,18,1,97.59702364615929,6,9,0,41
37067004005,90,10,1,58.45212179624995,5,12,0,22
37067004007,143.999999999998,22,0,84.69709527380262,9,21,0,42
37067004009,84.999999999999,9,0,34.165019305156434,2,13.999999999999,0,36
37067004010,124.999999999997,50.999999999999,0,67.72715446995606,9,17.999999999999,0,19
37067004011,185.000000000011,85,3.000000000001,72.16166088481711,4,11.000000000001,0,45.000000000004
37067004012,263.999999999998,166.999999999999,1,118.7789526326589,7,5,1,24
37067004013,100,52,1,77.31216286629952,3,5,0,11
37067004014,113,50,0,30.920812694072552,5,4,0,35
37067004015,209.07334832007402,131.000999008641,3.033677134114,76.51670613334635,5,18.033677134114,0,9.004995043205
37067004102,112.999999999998,40,1,23.00577476989919,7,12,0,37.999999999997996
37067004103,81.079093554829,6,0,53.774212664212456,6.000000000001,9.019773388707,0,28
37067004104,97,16,1,29.622521977574575,11,13,0,22
37069060100,233,30,0,18.711261101775353,6,39,7,135
37069060200,302,36,2,11.80239982705905,9,44,8,193
37069060301,278.00000000001,53.000000000001,2,70,1,17,1,158.000000000009
37069060302,150.998674601682,53,3,15.619487394482134,2,13,6,63
37069060401,102.000000000003,17.000000000001,1,30.778567129846504,1,5,0,60.000000000002
37069060403,155,34,1,42,7,18,0,71
37069060404,188,24,2,28.937450868467053,14,36,0,95
37069060501,132.03503632373,16,3,80.16300104534419,10,18.001958863859,0,38.022051639915
37069060502,192.000324533866,34,2,103.0629223900482,5,20,1,62.000324533866
37069060601,65,9,1,45.95366302158493,6,4,0,20
37069060602,204.001325398318,46,1,49.01206045285357,9,21,2,92
37069060701,70,8,0,1.6699733023561352,0,5,0,56
37069060702,389.003050405814,17,0,46.00348240812,4,267,0,78.003050405814
37069060703,706,6,2,45.727061779167045,2,584,0,71
37069060801,196.999999999994,73.999999999998,2.999999999999,23.706307765904214,6,12,2,85.999999999997
37069060802,190,38,3,54,5,13,0,99
37071030103,63,28,1,8.564596337777314,1,0,0,26
37071030104,60,10,0,73.36843142819939,5,9,0,17
37071030105,89,20,0,52.473855275786384,2,5,0,35
37071030106,50,15,1,26.736937476150175,2,5,0,17
37071030205,145.00000000001,49.000000000003,2,31.023457345463314,6,0,0,69.000000000007
37071030206,41,6,0,13.022034469070645,4,1,0,20
37071030207,24,14,0,4,0,1,0,6
37071030208,14,2,0,2.3824086603603254,1,4,0,3
37071030209,74,15,3,13.74460496417937,3,3,0,37
37071030301,110,32,5,26.52524553489691,2,7,0,52
37071030302,107,53,3,5.8171268039131885,0,4,0,43
37071030401,127,34,5,23.850286544308037,6,2,0,64
37071030403,74.999999999982,28.999999999998,0,18.751441884309962,0,2.999999999999,0,22.999999999993
37071030404,59.000000000002,14,1,23.91777621383537,2,1,0,24.000000000002
37071030501,127.46424644749099,48.990497362151,3,38.91468495735654,6,5.978006339204,0,35.747871373068
37071030503,133,96,0,5.667730345349198,4,1,0,29
37071030504,110,53,1,12.718108264142668,0,3,0,44
37071030601,106,41,0,11.41172250224373,4,2,0,47
37071030602,125.031913715475,25.002447743154,3,26,7,4,0,65.029465972321
37071030700,178.999999999997,62,1,38.087230470386345,0,7,0,77.999999999998
37071030801,56.697211530501,13.899070510167,0,12.04076683140973,0,3,0,28.799016409236
37071030802,246.294909969381,135.098303323127,0,59.051211044116506,5,4,0,60.196606646254004
37071030901,110,45,4,52,3,3,0,32
37071030902,135,66,3,19.703995290072324,3,2,0,42
37071031001,102.000000000007,37.000000000001,3,14.960960333573805,5,3,0,41.000000000006004
37071031004,99.000000000015,38.000000000007,0,27.003026950524852,2,1,0,45.000000000006
37071031005,41,4,1,37,1,2,0,18
37071031006,36,2,0,29.56335390542287,2,1,0,15
37071031101,115,33,2,10,8,2,0,61
37071031102,77,35,0,8,2,1,0,33
37071031202,68,27,2,10,0,0,0,35
37071031203,54,9,0,74.41578715677973,0,4,0,17
37071031204,72,18,0,15.886248489476607,0,1,0,39
37071031301,120.666193381157,39.666193381157,2,37.265318347360605,2,4,0,47
37071031303,77.11817521057,31.059087605285,1,15,1,2,0,34.059087605285
37071031304,97.88182478943,26.940912394715,3,22.842955625142,9,5,0,39.940912394715
37071031401,133,81,2,14.052047131684391,0,1,0,32
37071031402,70.333806618843,16.333806618843,3,40,6,4,0,19
37071031500,202,58,1,19,2,0,0,125
37071031600,171.039475505588,55,2,56.464784839371866,2.006570679198,3,0,78.026334147192
37071031703,111,47,0,29.218999457279754,2,2,0,39
37071031704,144,52,3,80.56388287157219,2,5,0,53
37071031705,80,33,0,20,2,1,0,24
37071031706,68.754012584772,36.815509438579,0,15,2.938503146193,2,0,15
37071031800,236,114,2,64.79028940717879,3,3,0,86
37071031901,78,8,1,2,0,0,0,67
37071031902,186,87,3,11,0,3,0,83
37071032000,165,59,3,9.451899038620825,0,1,0,86
37071032100,139,87,1,51,3,0,0,32
37071032201,175,124,1,5.057196435613,4,1,0,41
37071032202,102,40,1,33,3,2,0,33
37071032301,102.999999999999,37.999999999999,2,41.93736576863972,3,2,0,31
37071032302,127,51,3,44.67756203812313,18,11,0,23
37071032403,90,27,1,57.13032138562016,1,4,0,22
37071032404,97,26,5,37.811131551338995,6,7,0,31
37071032405,60,6,3,44.61245960393219,6,12,0,18
37071032406,90.000000000001,8.000000000001,4,64.11520377721331,14,22,0,20
37071032505,101.999999999989,57,0,26.910898561711242,1.999999999999,6,0,15.999999999997
37071032506,159,125,3,12.532367252447331,1,2,0,18
37071032507,142,36,0,33.77427887419151,8,1,0,65
37071032508,89.000000000006,26,1.000000000001,73.86075163030249,4,8,0,24.000000000004
37071032509,37,18,1,14.161326926682102,1,0,0,9
37071032510,41.000000000004,0,1.000000000002,25.85860567731408,1,14,0,18.000000000002
37071032600,79,19,1,25.019589511108805,7,2,0,25
37071032702,122,94.99999999999999,2.9999999999999996,23.36931038327581,2.9999999999999996,2,0,5
37071032703,98,43,3,32,2,1,0,20
37071032704,201,116,1,40.896193253370264,1,7,0,43
37071032801,151,87,1,16,2,1,0,44
37071032802,151,87,1,49.616409677937625,5,2,0,24
37071032900,233,96,3,30,11,7,0,87
37071033100,226,55,1,166.56592868770383,4,3,0,73
37071033202,79,24,0,47.5966837681382,3,2,0,25
37071033203,118,51,0,14,3,4,0,46
37071033204,126,57,0,35,1,3,0,35
37071033303,68,24,3,36.16151027190544,3,11,0,4
37071033306,29.194508435373,3.045825093429,0,11.03428318787662,1.031412220875,2.048411569196,0,13.034860855231
37071033308,59,30,0,4.594614270607924,0,5,0,21
37071033309,43,7,0,11.631928687196,1,1,0,27
37071033310,73,15,1,33,3,0,0,21
37071033311,22,6,0,2,1,0,0,14
37071033312,69,9,0,24,1,3,0,44
37071033313,41.000000000015,5.000000000001,0,39.170082457787395,1,5.000000000001,0,10.000000000004
37071033400,153,57,1,36.700363753203135,0,1,0,67
37071033501,91,41,3,28.689778864912075,2,5,0,30
37071033502,63,8,2,17.74868415688348,4,3,0,34
37073970100,199.023828651802,13,8,20.97654644852424,15,18.003404093114,0,124.017020465574
37073970200,179.99999999999,23.999999999998,1,54.798931435560235,6,22.999999999998998,0,96.999999999998
37073970300,164,25,3,25,10,27,0,81
37075920100,1198.090213996402,52.030754771491,2.002050318099,130.91178926557689,4.0020503181,999.043056680104,0,103.00615095431
37075920200,419.100620902596,34.999974039676,5,125.94849589815942,3.999994807935,222.10047763264,0,127.000074745044
37075920300,611.899855182032,104.999974582521,5.999999999999,111.92523843140597,15,302.899969560702,0,146.99993645629002
37077970101,362.000940843513,55,3,85.97675270499276,6,134.000940843513,5,131
37077970102,150.000000000007,24.000000000006,3.000000000001,73.1051934435374,3,19,7,71
37077970200,168,42,0,56.78825075123715,9,14,3,69
37077970300,144,46,4,33.444870246925646,1,9,7,57
37077970400,170,70,10,34.47062227633258,2,9,0,53
37077970500,142,37,1,57.763195884032825,8,11,2,60
37077970601,193.017849444967,27.999999999999,1,101.168264843784,10,20,2,86.01784944496801
37077970604,96.000160741958,28,1,19.34322735400265,4,8,0,41.000160741958
37077970605,141.999839258021,7,1,143.11790429423354,11.999999999998,12.999999999995,1,67.99983925804099
37077970606,101.98215055503,19.999999999999,1,63.83696656843555,3,4,0,50.982150555031
37077970607,203,75,1,64.75531114699072,14,14,2,60
37077970701,175,29,0,60.77020135183131,4,7,7,98
37077970702,76,49,0,20,2,4,0,15
37077970703,73,38,2,17.003165624819,2,1,0,18
37077970704,3,0,0,0,0,0,0,3
37079950101,195,52,4,30.645449868784098,9,22,12,71
37079950102,175.999999999993,28,3,12.86868226439582,9,9.999999999999,11.999999999999,101.999999999996
37079950200,180.171338088423,62,5,8.951765483515919,6.989544876322,16.039260110972,16.078520221944,65.064012879185
37079950301,220.10087663649,29.034354960595,4,5.000011022017139,8,28.993565545642,7,138.07077061365
37079950302,129,25,1,29.83650079262988,4,9,0,67
37081010100,80,37,0,6,0,0,0,37
37081010200,279,150,5,66.61081426925645,6,10,0,58
37081010300,156.000000000013,98.000000000006,0,11.751532712904153,2,2,0,40.000000000003
37081010401,70,30,1,21,1,3,0,14
37081010403,75,34,1,23,5,1,0,14
37081010404,69,8,0,12.976336667122808,8,11,0,28
37081010500,114,49,2,25,7,4,0,30
37081010601,119,70,2,22.345686331534253,2,2,0,21
37081010602,137,83,4,11,3,9,0,27
37081010701,232,193,2,6,1,5,0,25
37081010702,96,51,2,28.94629624453868,2,1,0,10
37081010800,202,48,3,118.08065090729303,5,13,0,16
37081010900,240,178,6,19,1,7,0,33
37081011000,151,90,1,7.593085383584904,3,0,0,50
37081011101,225.000000000003,160.000000000002,4,15.001001962654367,3,0,0,44.000000000001
37081011102,157,73,1,28.450715714011768,3,2,0,52
37081011201,177,102,3,8,21,12,0,31
37081011202,188,83,1,16,11,5,0,73
37081011300,236,97,4,29,5,9,0,92
37081011400,148,103,0,13,10,2,0,20
37081011500,223,95,4,29,3,0,0,92
37081011601,140,62,1,37.84711671708087,2,5,0,41
37081011602,201,154,2,16.758153820118025,3,0,0,25
37081011904,256,163,8,61.238407346692085,2,3,0,33
37081011905,171,82,1,23.18692266868841,3,4,0,57
37081012503,170,88,3,43.557797703054426,9,6,0,22
37081012504,223,183,6,14.120320890090847,1,10,0,9
37081012505,77,5,0,35,5,3,0,30
37081012508,129.98175215753,37,1,89.95416707329699,1,1,0,32
37081012509,43.01824784247,4,0,14.89200466695923,2,3,0,20
37081012510,57,5,0,56.278379377039585,3,2,0,12
37081012511,67.999999999991,5,0,23.7991373875819,2.999999999999,14.999999999999,0,18.999999999999
37081012604,356,242,2,71.836091188601,9,2,0,54
37081012607,36,4,1,13.991976737716481,1,2,0,14
37081012608,195,162,3,17.080145745718198,0,1,0,14
37081012610,87,32,3,23.18580883219592,6,5,0,22
37081012611,198,148,3,31.0208559141278,6,3,0,23
37081012612,256,152,1,56.880003847064984,3,5,0,46
37081012617,136,100,0,19,3,1,0,19
37081012618,370,328,1,10,4,3,0,28
37081012619,185,149,1,17.769865830595347,1,6,0,14
37081012620,325,289,1,16,0,2,0,23
37081012621,127.000000000001,57,0,37.847450907067696,3,1,0,39
37081012703,246,144,0,44.8695491675786,6,23,0,43
37081012704,219,150,3,19,1,5,0,42
37081012705,115,53,2,31,1,2,0,33
37081012706,153,83,2,27.724256424834266,5,3,0,36
37081012707,181,104,0,22,2,1,0,53
37081012803,364.003387961337,146.000000000005,5,82.09673326522179,15.003387961338,4.999999999998,0,124.999999999998
37081012804,211,153,2,43.1822367164467,2,1,0,31
37081012805,159.000096222045,134.000096222043,0,15.536682019923235,2,0,0,8.000000000002
37081013601,112.999999999975,14,4,20.60208236456343,6,2,0,68.999999999975
37081013602,247,84,2,81,5,14,0,68
37081013700,235,55,6,58.043894605364,11,42,1,67
37081013800,417,153,32,71.70167396554527,8,15,0,170
37081013900,354,162,10,29,1,3,0,150
37081014000,265,146,5,23,2,7,0,84
37081014200,309,137,0,54.74149579664241,3,3,0,134
37081014300,252,103,2,21,1,18,0,110
37081014406,75,15,0,18.50119337660012,2,4,0,34
37081014407,227.984907250232,102.996077054775,4,82.32856980431542,5.998730934559,18.999874107787,0,42.99631869589
37081014408,97.978315248267,54.981883176725,1.996432071542,33.650928851644,0,0,0,19
37081014409,117.903747964722,52.944998836984,4,79,0.9862497092460001,5,0,16.972499418492
37081014410,212.096252035278,142.05500116301602,5,44.392406886774936,3.013750290754,9,0,26.027500581508
37081014411,806.999999999975,278.999999999984,4,42.78676372871131,50.999999999998,3.999999999999,0,443.999999999998
37081014412,151,91,1,15.576634889940516,1,6,0,36
37081014501,90,45,2,14.976404296531,1,1,0,32
37081014502,220.97511050663,119,1,52.61655555468051,2,4,0,52.97511050663
37081014503,181,81,1,39.842957747668,2,0,0,63
37081015100,143.004432215358,24.000000000003,2,24.93084768405712,4,3,1.00001974261,86.004412472741
37081015201,188.342181780249,69.117282358406,3,38.50234457678787,1,6,2,73.147080719096
37081015202,200.000000000033,97.000000000014,1,55.70937962205939,7.000000000002,15.000000000004,0,43.000000000009
37081015301,146.999584931337,39.000000000002,2,33.82913565079237,10.000000000004,7,0,52.000000000021
37081015302,91.999999999995,18,0,41.51023641731053,5,3,1,30.999999999998
37081015401,139.999999999996,24,1,91.16255188831502,3,3,1,58.999999999998
37081015402,326.997027107267,175.999999999979,1,60.17260619016749,3.996612038662,1.9999999999990001,0,82.999999999951
37081015500,275.99999999999,159.999999999998,4,60.719038605169075,3,8.999999999999,0,61.999999999995
37081015601,80.001351257217,6,1,48.76438124027658,6,11.999999999998,0,23.000675628612
37081015602,101.002794274363,27.001866276134,0,59.211482954000964,5,2.001221446833,2,37.999944011154
37081015703,217.999999999989,106.999999999999,2,73.4627448303132,1,15.999999999996,0,36.999999999999
37081015704,267,180,0,62.30676892433734,6,14,0,23
37081015705,189.000000000008,134.000000000001,2,37.52684266776772,8.000000000006,5,0,20.000000000001002
37081015706,98.999999999987,13.999999999992001,0.999999999999,107.30310584193576,5,9,0,30.999999999997
37081015707,191,96,1,67.31716301810214,7,7,0,38
37081015800,182.000000000007,27,1,82.83702617622549,9.000000000001,6.000000000001,0,79.000000000003
37081015901,144.999149976153,31.999149976155,1,61.49898158048354,9,12.999999999999,0,59.999999999999
37081015902,91.993497589109,8,1,97.96010400932138,9,8,0,31.993497589108
37081016003,73.999999999995,15,0,26.035801593658533,3,5,0,29.999999999996
37081016005,49.000000000027,17.000000000015,1.000000000001,36.66619556388012,2.000000000001,4.000000000002,0,14.000000000002
37081016006,156.999999999988,73.999999999995,7,66.79553056021234,9.999999999999,5.999999999998,0,30.999999999997
37081016007,131,63,6,43.072425400613774,8,6,0,26
37081016008,145.999999999994,38.000000000001,1,132.19789235249058,8.999999999998,3,0,26.999999999998
37081016009,75,4,0,64.52150345160352,2,4,0,26
37081016010,62,32,3,42,0,9,0,6
37081016011,208,138,9,31.9256200184905,4,5,0,22
37081016101,155,77,5,69.85220049732722,2,9,0,40
37081016102,183,115,2,42.41961540046473,2,12,0,22
37081016103,241,152,12,56.03557195822415,7,7,0,29
37081016201,112.996659256086,12.999745811142,0,67.48125410237246,4,8.000000000001,0,40.998583816902
37081016203,117.999999999998,42,6,81.83270482568511,7,5.999999999999,0,28
