geocode,total,owned,rented
37051003410,1388.0328510096795,15.076679557765502,1372.956171451914
37051003501,1308.0032609501222,391,917.0032609501222
37051003502,736.999999999999,223.99999999999855,513.0000000000005
37051003601,1026,384,642
37051003602,1195.0256731780403,692.1642152132043,502.86145796483584
37051003700,2232.195803380623,1920.1456592465986,312.05014413402466
37051003800,1132.5895320231236,427.57200562587906,705.0175263972445
37051980100,6.533457470677406,0.0630592066064343,6.470398264070972
37051980200,10.669892559635423,5.756202325310761,4.913690234324664
37053110101,313.99999999999744,267.99999999999767,45.999999999999744
37053110102,536,417,119
37053110201,1000,890,110
37053110202,623,557,66
37053110301,1176.0144229748137,998.0115383798792,178.00288459493441
37053110302,902.98557702546,665.988461620368,236.997115405092
37053110401,1129.887201084541,863.0108454084807,266.8763556760601
37053110403,583.1127989153536,435.9891545914395,147.12364432391408
37053110404,636.9999999998838,534.9999999999025,101.99999999998134
37053990100,0,0,0
37055970101,1311.1994504197341,1213.1813185633926,98.01813185634161
37055970102,1235.859017303596,926.0592142262336,309.7998030773623
37055970200,1873.3252855422504,1356.5897191698018,516.7355663724487
37055970301,1256.0807163151,960.4793944277433,295.6013218873568
37055970302,898.5355304197512,504.6903536131675,393.84517680658377
37055970400,1142,839,303
37055970501,460.00000000001415,350.0000000000052,110.000000000009
37055970502,1792.0000000000048,1377.9999999999984,414.0000000000065
37055970601,2054.5183860776524,1426.1745302151307,628.3438558625217
37055970602,666.4816139223602,505.8254697848819,160.65614413747838
37055990100,0,0,0
37055990200,0,0,0
37057060101,725.1041414002112,450.07029548874795,275.0338459114633
37057060103,940.1058454737192,846.0759931892784,94.02985228444082
37057060104,1335.012695935882,1165.012695935882,170
37057060201,1760.381175033117,1602.4411303932302,157.94004463988676
37057060202,884.0235609462497,766.4589208396168,117.56464010663295
37057060203,1960.6669592940775,1646.5677880685032,314.0991712255742
37057060301,1260.999999999982,1149.9999999999839,110.99999999999811
37057060302,1192.8943708294214,1069.5197512618174,123.37461956760392
37057060303,1417.6676760334196,1243.6676760334196,174
37057060304,1142,1015,127
37057060400,1861,1485,376
37057060500,2168.6276827361507,1800.635312738094,367.99236999805674
37057060601,1222.3286215060357,985.3303884412724,236.99823306476338
37057060602,849.6221070357841,709.302268707775,140.31983832800907
37057060700,1997.3147540983607,1032.7466229508198,964.568131147541
37057060800,1672.7289416595395,753.2876758698977,919.4412657896419
37057060900,2053.3968351045614,1144.161766937726,909.2350681668353
37057061000,1965,1174,791
37057061101,1027.6031648954386,773.8382330622738,253.76493183316472
37057061102,1628.9944561930097,1266.994782299303,361.9996738937065
37057061202,1176,960,216
37057061203,1217.9565501512018,870.95120831484,347.00534183636194
37057061204,1271.043449848798,616.04879168516,654.9946581636381
37057061300,1047,489,558
37057061400,1237.157123570896,340.0571358439621,897.0999877269337
37057061501,2106,904,1202
37057061502,971.4708918060421,798.3444653834359,173.12642642260613
37057061600,1105,569,536
37057061701,1784.037652009566,1393.859997447057,390.1776545625092
37057061703,1365.940691887668,1129.1231589174563,236.81753297021177
37057061704,1391.9473954601176,1103.7476904965522,288.1997049635655
37057061705,1168,967,201
37057061803,1265.0429206069093,995.086941077506,269.95597952940335
37057061805,949.7635658599057,738.8193547049239,210.94421115498187
37057061806,1165,983,182
37057061807,892.7968823698009,786.0183919730747,106.77849039672616
37057061808,1430,1181,249
37057061902,2000.0566230856061,1645.1575558805966,354.8990672050095
37057061903,1326.3758495064972,1092.4540340325545,233.92181547394262
37057061904,1008,842,166
37057062001,1675.4181909494032,1457.4183932593562,217.99979769004705
37057062002,1553.0860914590148,1211.085800272218,342.00029118679674
37059080101,1391.6132926025612,1189.6357115856383,201.97758101692273
37059080102,1289.8352554050432,1112.30923352048,177.5260218845635
37059080200,1631.9515632331224,1449.9593883007574,181.99217493236503
37059080301,1605.9999999999968,1467.9999999999984,137.99999999999835
37059080302,1157.9999999999204,976.9999999999354,180.99999999998505
37059080400,1586.74851924021,1408.787410004037,177.96110923617317
37059080500,1376,939,436.99999999999994
37059080600,1317.971945981901,987.9728509502239,329.9990950316769
37059080701,1329.205199818207,1042.1752818899852,287.02991792822183
37059080702,1058.046280941588,875.037308105974,183.008972835614
37061090101,821.0000250349785,613.5983229287751,207.40170210620335
37061090102,1061.0563763088485,799.1459540281926,261.91042228065595
37061090103,581,354,227
37061090201,510.07700493250815,418.0614539851095,92.01555094739868
37061090202,919.9696243283072,618.9841979469163,300.98542638139094
37061090301,1114.13816089092,710.8443617519093,403.2937991390107
37061090302,940.9999999999478,671.9999999999596,268.99999999998823
37061090401,932.985083821006,757.9875698508365,174.9975139701695
37061090402,873.941535301497,696.9537254471638,176.9878098543331
37061090503,1232.3043423915126,985.8877580538806,246.41658433763192
37061090504,579.1055416273194,474.90898667863377,104.19655494868563
37061090505,918.1093653304661,725.0705638096913,193.0388015207748
37061090506,617.5993976108151,532.6547331581884,84.94466445262681
37061090600,1257.1558777018543,1103.7236144563199,153.43226324553424
37061090703,374.9999999999705,286.99999999998573,87.9999999999848
37061090704,638.3343081036423,461.1922551832978,177.14205292034458
37061090705,1011.000000000013,668.0000000000099,343.000000000003
37061090706,1177.6664848994499,850.8110702840016,326.8554146154483
37061090801,1028.933483794255,681.9676155571809,346.96586823707406
37061090803,625.4692653631905,517.4314468051747,108.03781855801583
37061090804,1037.9999999999884,744.9999999999915,292.999999999997
37063000101,1215.024301133952,751.0028651991996,464.0214359347523
37063000102,1867,772,1095
37063000200,1292.975698866048,511.99713480080044,780.9785640652477
37063000301,1222,284,938
37063000302,1629,659,970
37063000401,1106.000000000008,807.000000000008,299
37063000402,706,222,484
37063000500,1789.6410222817785,258.0403624729221,1531.6006598088563
37063000600,2175.3589777182215,939.9596375270779,1235.3993401911437
37063000700,1345,760,585
37063000900,765,190,575
37063001001,1616.4705251375804,448.24764480925285,1168.2228803283276
37063001002,2070,628,1442
37063001100,1254,173,1081
37063001301,608.2388269150783,204.61229330422918,403.62653361084915
37063001303,795,405,390
37063001304,1099,338,761
37063001400,1260.0556579074953,286.5139144768738,973.5417434306215
37063001501,142,2,140
37063001503,21,0,21
37063001504,1356,18,1338
37063001505,1431,69,1362
37063001601,1942.9372154498487,1809.9576536142774,132.97956183557133
37063001603,2072.405265729731,1948.2167485305024,124.18851719922878
37063001604,1994.9555319885108,1888.8139344335357,106.14159755497498
37063001705,1858.735515781665,1261.6793715737927,597.0561442078724
37063001706,1943,765,1178
37063001708,1093.0627845500026,613.0423463855861,480.0204381644164
37063001709,1625.9999999999804,625.9999999999874,999.999999999993
37063001710,1370.264484218335,723.3206284262072,646.9438557921277
37063001711,1825,457,1368
37063001712,1245.45098701406,910.4987272737071,334.95225974035304
37063001713,1256.8253229951893,1095.8057096321413,161.019613363048
37063001801,2077.3490868717004,1666.3084953749935,411.04059149670667
37063001802,2190.999999999808,1357.999999999832,832.9999999999761
37063001806,1173.6509131284374,970.6915046251206,202.9594085033169
37063001808,1135.9829188783058,1005.7491748790295,130.23374399927627
37063001809,1323.8734352070676,747.1548303230561,576.7186048840116
37063001810,776,555,221
37063001811,1466,1371,95
37063001900,692.6242155541071,567.5764057748152,125.04780977929194
37063002007,2009.331093737275,1570.688716507859,438.6423772294161
37063002008,1084,1035,49
37063002009,1809.0342463812497,1356.5554839057434,452.47876247550647
37063002013,1664,1390,274
37063002015,2420.668906262725,512.311283492141,1908.357622770584
37063002019,2061.627620439342,1003.8219177049469,1057.805702734395
37063002020,785.6096923739134,744.3038696755162,41.30582269839721
37063002021,1051.260712110905,414.69138651188666,636.5693255990183
37063002022,2003.739287888985,841.3086134880193,1162.4306744009657
37063002023,1269,611,658
37063002024,2236.9764744003423,1792.9764744003426,444
37063002025,1651.561021674611,1186.0777281463495,465.4832935282616
37063002026,1192.769774710602,630.2229958400103,562.5467788705915
37063002029,752.5807009985034,515.5995792270188,236.9811217714845
37063002030,1185.9989198798012,1045.9990300582356,139.99988982156572
37063002031,960.5961537482891,173.29116979380095,787.3049839544881
37063002032,952.4609906655974,49.86387996479857,902.5971107007988
37063002033,924.1219052286003,670.7637254901007,253.35817973849967
37063002034,1464.9428555858833,845.8449502411798,619.0979053447035
37063002035,680.7957343116592,515.6854001518874,165.1103341597718
37063002036,904.6861716717461,18.73303506469567,885.9531366070504
37063002037,153.82138214611743,15.337645907772012,138.48373623834544
37063002038,471.912254879089,175.91225487909045,295.9999999999985
37063002100,2142.3028203139947,1858.2868887264133,284.01593158758146
37063002200,446,114,332
37063002300,718.7055151774725,132.87379221892255,585.8317229585499
37063980100,179.92544905777612,12.153711132919556,167.77173792485658
37065020200,2108.999999999964,996.9999999999757,1111.9999999999884
37065020300,2337,1229,1108
37065020400,1999,931,1068
37065020600,1294,920,374
37065020700,789.9343572966363,604.9506073861919,184.98374991044446
37065020800,1347.0402169308081,1086.017643491535,261.022573439273
37065020900,606,534,72
37065021000,1275.9999999999802,732.9999999999832,542.9999999999972
37065021100,1571,970,601
37065021200,1965.0000000000048,1212.000000000002,753.0000000000027
37065021300,1646.0000000000175,1340.0000000000077,306.00000000000983
37065021400,1280.11673745349,988.1160929860749,292.000644467415
37065021500,1155.517740661863,765.633758265945,389.883982395918
37065021600,1018.504086460342,754.1569509150966,264.34713554524546
37067000100,448,64,384
37067000200,505,71,434
37067000301,612.1728091960409,142.7503389874702,469.4224702085707
37067000302,790.2165350152372,383.67252907197116,406.5440059432661
37067000400,1306,574,732
37067000500,1178,313,865
37067000600,1043,267,776
37067000700,839.2708822263265,119.96015886461791,719.3107233617086
37067000801,336.73744957415045,42.04295001615709,294.69449955799337
37067000802,823.991668199523,148.996891119225,674.994777080298
37067000900,1547.1400876943728,503.37010083748993,1043.7699868568832
37067001000,1807.6714212182205,906.1353460916323,901.5360751265881
37067001100,1337.0019035007863,334.00126900052413,1003.0006345002621
37067001200,1039.610655788722,684.5771319405586,355.0335238481632
37067001300,723.4654489436618,437.59908670774644,285.86636223591546
37067001400,1413.534551056338,701.4009132922536,712.1336377640845
37067001500,1333,724,609
37067001601,1331.189978939852,1057.17478062468,274.01519831517186
37067001602,1386,492,894
37067001700,2031,1038,993
37067001800,1608,1064,544
37067001901,584.2741001374546,278.0661317371485,306.2079684003061
37067001902,897.1865875866204,551.4932840703536,345.6933035162667
37067002001,914.7258998625454,632.9338682628514,281.7920315996939
37067002002,1292.849945686018,865.0361013772447,427.8138443087732
37067002100,988,714,274
37067002200,2006,1118,888
37067002501,1159,959,200
37067002502,1245.763776930266,1143.5380757561422,102.22570117412367
37067002601,1148,993.0000000000001,155
37067002604,1933.0972974596014,1522.0697643064696,411.0275331531319
37067002605,1082.704863248052,654.779582676049,427.925280572003
37067002606,1828,1312,516
37067002701,2139,1107,1032
37067002702,2231,612,1619
37067002704,1333,120,1213
37067002705,1406.9999999999998,273,1134
37067002801,1564.2738535053868,1376.1415987436922,188.13225476169464
37067002804,1381.8927292162857,1159.910607680238,221.9821215360476
37067002806,1150.3002237316186,475.4320170330681,674.8682066985505
37067002807,1988.6997762683814,1607.5679829669318,381.13179330144953
37067002808,1192.000000000036,964.000000000035,228.000000000001
37067002809,732.9999999999511,673.9999999999576,58.99999999999361
37067002901,1680,1352,328
37067002903,1523.0000000000134,1286.0000000000107,237.00000000000279
37067002904,891.9999999997736,730.9999999998154,160.99999999995828
37067003002,1423.810021060043,1229.825219375231,193.98480168481206
37067003003,1072.0000000000834,930.000000000072,142.0000000000115
37067003004,1290,949,341
37067003103,1778.9999999999984,1633.9999999999986,145
37067003105,1304,1125,179
37067003106,1094,999,95
37067003107,1592,1159,433.00000000000006
37067003108,1316.131325223404,1049.1191204687775,267.01220475462657
37067003201,1425,1032,393
37067003202,1459.6251794640552,691.0751882746105,768.5499911894448
37067003307,1063.4113212927757,719.9607794676806,343.450541825095
37067003308,1788,1647,141
37067003309,1518,987,531
37067003310,701,613,88
37067003311,444.99965721449104,412.99967023166226,31.999986982828773
37067003312,823.5763949403313,757.8745675790244,65.7018273613068
37067003313,559.3214466749406,426.05182901158616,133.26961766335452
37067003314,1141.1561590532472,799.0261151626864,342.1300438905608
37067003315,1491.8438409467456,618.9738848373074,872.8699561094381
37067003402,860.9966556966032,738.9979399885265,121.99871570807659
37067003403,929.8230198380044,263.86164323457814,665.9613766034263
37067003404,1293.1769801619955,657.1383567654219,636.0386233965737
37067003500,1994.9637431178703,1266.528383224502,728.4353598933684
37067003600,1658.376646329647,1389.3802306255595,268.9964157040875
37067003701,1547.150054313982,417.96389862275527,1129.1861556912268
37067003702,1419.191832743695,1194.1918327437056,224.99999999998943
37067003703,975.349604941524,897.3865299886068,77.9630749529173
37067003803,1775.132380927206,1476.505707017297,298.6266739099088
37067003804,1234.9334498294663,933.9438503160233,300.9895995134431
37067003805,1954.1998980989076,1032.9578893736268,921.242008725281
37067003806,820.0000000000085,599.0000000000074,221.00000000000105
37067003903,2074.0029749777636,569.1517168688171,1504.8512581089465
37067003904,2077.9999999998345,1297.9999999999052,779.9999999999292
37067003905,1892.5468045618877,613.037964572807,1279.5088399890806
37067003906,1402.486545431175,1335.3143534286069,67.17219200256804
37067003908,1048.056156933609,1004.9362144458152,43.11994248779386
37067003909,1874.943843066391,1592.0637855541847,282.8800575122062
37067004005,1700.8214506764125,1606.8214506764125,94
37067004007,2112.999999999997,1960.9999999999968,152.0000000000001
37067004009,1337.9999999999652,1244.9999999999682,92.99999999999712
37067004010,793.9999999999683,661.9999999999771,131.9999999999911
37067004011,1855.0000000001207,1520.000000000119,335.0000000000018
37067004012,1773.9999999999197,1164.9999999999498,608.9999999999699
37067004013,843.1785493235875,740.1785493235875,103
37067004014,1289,962,327
37067004015,857.4059040381297,676.3955035515837,181.01040048654602
37067004102,1181.999999999957,1032.9999999999613,148.99999999999565
37067004103,1141.1978392923545,1029.150653017489,112.04718627486557
37067004104,1098,1012,86
37069060100,1633,1313,320
37069060200,1346.9973024790397,1041.9977129797794,304.99958949926025
37069060301,1949.0029191577587,1358.0029191577366,591.000000000022
37069060302,962.9896517620754,481.99094529181593,480.99870647025944
37069060401,704.0000000000052,604.0000000000036,100.00000000000162
37069060403,937,686,251
37069060404,1014.3712655320217,737.3712655320217,277
37069060501,1078.1235440721068,923.1138429262348,155.00970114587193
37069060502,1801.6890307895983,1551.6850110348237,250.00401975477465
37069060601,609.1227059759041,511.11185778462726,98.01084819127676
37069060602,1695.9218370392687,1395.9304147071693,299.9914223320995
37069060701,353.99708084234,276.99708084234,77
37069060702,495.0063621460825,396.0063621460825,99
37069060703,439.00114749017933,378.00114749017933,61
37069060801,1272.9658052226996,960.9667822163422,311.99902300635733
37069060802,1550.0024152355197,1261.00120761776,289.00120761775986
37071030103,710,604,106
37071030104,414.99999999998704,340.9999999999906,73.99999999999642
37071030105,639,509.00000000000006,130
37071030106,437.0385885680502,330,107.03858856805022
37071030205,1289.9666110172468,960.9955442521564,328.9710667650904
37071030206,195,171,24
37071030207,347.0129952680274,296.0129952680274,51
37071030208,206,192.99999999999997,13
37071030209,691.0333889827954,567.0044557478783,124.02893323491705
37071030301,973,715,258
37071030302,1095,743,352
37071030401,1433,1230,203
37071030403,676.9999999997938,503.9999999998128,172.999999999981
37071030404,658.0000000000637,493.0000000000501,165.00000000001356
37071030501,839.9266767222856,677.0336541201293,162.89302260215632
37071030503,666.4701611261802,544.6820966757082,121.78806445047208
37071030504,689,558,131
37071030601,1010.9940276961487,805.9950226270494,204.99900506909933
37071030602,843.220948265171,648.218500522017,195.002447743154
37071030700,1272.1339232232563,920.3240003583707,351.8099228648856
37071030801,567.9183563864517,478.66228988108895,89.25606650536282
37071030802,1586.1498373865902,1009.8578446268009,576.2919927597892
37071030901,852,499,353
37071030902,1021.0000000000529,642.0000000000477,379.0000000000051
37071031001,1156.0000000001257,855.0000000000815,301.0000000000444
37071031004,944.0000000000667,672.0000000000387,272.000000000028
37071031005,694,632,62
37071031006,498,455.99999999999994,42
37071031101,1065,726,339
37071031102,968.9614114319497,414,554.9614114319497
37071031202,793,408,385
37071031203,279.99999999999994,197.99999999999997,81.99999999999999
37071031204,752,494,258
37071031301,889.8636119615861,593.2370337298147,296.62657823177136
37071031303,713.561778398663,316.295438026425,397.26634037223795
37071031304,758.1372146398523,519.9759980751436,238.16121656470878
37071031401,907,446,461
37071031402,1007.4373949998985,878.4915301686167,128.94586483128185
37071031500,1419,802,617
37071031600,1437.1047365041798,1006.3410211243585,430.7637153798212
37071031703,836,677,159
37071031704,1422,1169,253
37071031705,667.6501706625162,591.9006199015082,75.74955076100808
37071031706,619.8398825235809,509.65566226456826,110.18422025901258
37071031800,1389.0597931044808,797.5388565354731,591.5209365690076
37071031901,223,86,137
37071031902,1012,324,688
37071032000,1062,517,545
37071032100,1170,429,741
37071032201,858,395,463
37071032202,639,376,263
37071032301,1014.999999999986,806.999999999992,207.999999999994
37071032302,1218,888,330
37071032403,938.9650509980465,720.965050998046,218.0000000000005
37071032404,683.2932692815841,328.75206207867757,354.5412072029066
37071032405,725.6098863326599,669.0726644399277,56.53722189273223
37071032406,389.1317933877159,340.2102224833543,48.92157090436163
37071032505,957.1360507002166,310.2162970084813,646.9197536917353
37071032506,1183.1525649004109,377.1378005552098,806.0147643452011
37071032507,874,750,124
37071032508,812.0000000000749,733.0000000000591,79.00000000001579
37071032509,356.0030620256051,281.00288428374176,75.00017774186331
37071032510,571.0000000003412,528.0000000003125,43.000000000028606
37071032600,1569,1252,317
37071032702,911,392.99999999999994,517.9999999999999
37071032703,856,582,274
37071032704,2084,1020,1064
37071032801,1069,442,627
37071032802,1104.2446091644204,797.2446091644205,307
37071032900,1485,925,560
37071033100,1006.9402068955193,554.4611434645268,452.4790634309924
37071033202,688.9971739863162,540.9488173561689,148.04835663014734
37071033203,1055.4908238278053,607.9737161219115,447.5171077058939
37071033204,1328.5091761721944,788.0262838780885,540.482892294106
37071033303,1056.7113843993293,931.6459024362698,125.06548196305945
37071033306,502.4446728761266,458.20902932328124,44.23564355284537
37071033308,478.6208865609757,379.6208865609757,99
37071033309,761.7582168492632,665.8065734794106,95.95164336985266
37071033310,745,695,50
37071033311,288.9969379744122,263.99711571627455,24.999822258137687
37071033312,755.0128405507272,660.0112552975511,95.0015852531762
37071033313,644.0000000001788,544.0000000001189,100.00000000005987
37071033400,1084,774,310
37071033501,848.83203732504,632.665629860032,216.166407465008
37071033502,676.1549674069327,600.3213748719406,75.833592534992
37073970100,1650.0269757919198,1356.0270124994877,293.9999632924322
37073970200,1082.9999999999911,905.9999999999914,176.9999999999998
37073970300,1168,940,228
37075920100,859.0106392360684,771.0069818168075,88.00365741926097
37075920200,1009.7688219695049,861.1978315777344,148.5709903917705
37075920300,1485.235869571971,1140.8059590863284,344.4299104856426
37077970101,1847.7955707512015,1542.6735813301843,305.1219894210172
37077970102,1248.2054651413712,1003.3274545623805,244.87801057899074
37077970200,1298.9091239549255,930.9200290803344,367.98909487459105
37077970300,1493,956,537
37077970400,1575.0908760450745,865.0799709196656,710.010905125409
37077970500,1227,985,242
37077970601,1325.4517867655027,1093.8636704594455,231.58811630605726
37077970604,889.0041750213691,746.0034006222442,143.0007743991249
37077970605,780.9958249785691,686.9965993777002,93.99922560086883
37077970606,657.5482132344655,466.1363295405296,191.4118836939359
37077970607,983,697,286
37077970701,1417.9719423150832,1181.971942315084,235.99999999999906
37077970702,857,599,258
37077970703,1052,732,320
37077970704,1,1,0
37079950101,1445,1109,336
37079950102,1172.9999999999795,887.9999999999822,284.99999999999744
37079950200,1519.1264256375507,1136.470333686498,382.6560919510527
37079950301,1529.0582996215653,1172.7930163899923,356.265283231573
37079950302,1032,696,336
37081010100,602,239,363
37081010200,2032.0291242856827,751.020386999978,1281.0087372857047
37081010300,774.9708757143723,445.9796130000561,328.9912627143162
37081010401,784,490,294
37081010403,790,518,272
37081010404,1009,957,52
37081010500,1175,774,401
37081010601,1270,703,567
37081010602,1852.0908754399609,631.009136187246,1221.081739252715
37081010701,1186,394,792
37081010702,844.909124560039,210.990863812754,633.9182607472851
37081010800,862,290,572
37081010900,1239,280,959
37081011000,777,157,620
37081011101,1616.0000000000434,371,1245.0000000000434
37081011102,1174.1202254226675,837.105197244834,337.0150281778334
37081011201,557,219,338
37081011202,1090,416,674
37081011300,1268,679,589
37081011400,1830,514,1316
37081011500,1177,501,676
37081011601,1005,563,442
37081011602,1182,565,617
37081011904,1147,328,819
37081011905,1513,941,572
37081012503,1709.1558942295549,1338.131267643905,371.0246265856498
37081012504,1488,401,1087
37081012505,1814,1738,76
37081012508,1670.7434905078112,1278.7009755440047,392.0425149638066
37081012509,964.2565094921888,932.2990244559954,31.95748503619343
37081012510,1096,1037,59
37081012511,1935.9999999999156,1886.9999999999181,48.99999999999739
37081012604,1996,1093,903
37081012607,782.7124932754397,681.7125371369541,100.99995613848557
37081012608,1016,186,830
37081012610,1137,869,268
37081012611,1114.4516313383208,698.8903262676641,415.5613050706567
37081012612,2303.548368661679,1504.1096737323358,799.4386949293433
37081012617,1266.0345618507054,579.0207371104232,687.0138247402821
37081012618,1103.1757939972367,141.2928953457819,961.8828986514549
37081012619,1589.8242060027633,509.7071046542181,1080.117101348545
37081012620,1376.5859983959178,568.6192127349512,807.9667856609666
37081012621,1482.5988769999742,892.4794823184981,590.1193946814761
37081012703,2088.8441057704454,1028.868732356095,1059.97537341435
37081012704,1325,712,613
37081012705,1591.09891157007,1109.2894064953557,481.8095050747143
37081012706,1244.2794147949721,602.236427903438,642.0429868915342
37081012707,1008.7205852050278,379.763572096562,628.9570131084658
37081012803,2027.9607833874925,1395.9590366288023,632.0017467586903
37081012804,1497,825,672
37081012805,609.9346254608071,491.00158983790965,118.9330356228974
37081013601,695.999999999938,484.999999999955,210.999999999983
37081013602,1776,1149,627
37081013700,1847,1399,448
37081013800,2001,788,1213
37081013900,1854.11684080971,391.8003674000853,1462.316473409625
37081014000,1158,473,685
37081014200,1517.8831591902897,560.1996325999147,957.6835265903751
37081014300,1362,332,1030
37081014406,803,652,151
37081014407,2421.3176358212945,1545.2620138372858,876.0556219840087
37081014408,715.3778929642017,172.69773129221082,542.680161671991
37081014409,1267.4753037747755,873.7881731867152,393.6871305880603
37081014410,1741.1029190036977,752.8795174872333,988.2234015164644
37081014411,2225.999999999835,1072.9999999999523,1152.999999999883
37081014412,801,622,179
37081014501,515,234,281
37081014502,1387.141303113451,803.4712576335127,583.6700454799384
37081014503,1321,640,681
37081015100,1384.000127584115,1191.00012758411,193.00000000000483
37081015201,1537.3856772828974,1107.4785775421994,429.9070997406979
37081015202,354.0000000000055,287.00000000000136,67.00000000000412
37081015301,1335.8649067826614,1140.8823381655286,194.9825686171327
37081015302,891.9999999998977,750.9999999999062,140.99999999999153
37081015401,1381.0000000002738,1252.0000000002499,129.00000000002382
37081015402,2061.9548705746574,1456.7638840732907,605.1909865013666
37081015500,1399.9999999999143,793.9999999999349,605.9999999999794
37081015601,808.5410357401229,734.5363158075148,74.00471993260804
37081015602,1319.7489443038628,1188.7421782167226,131.0067660871401
37081015703,2192.9999999999427,1329.9999999999527,862.9999999999902
37081015704,1738,1109,629
37081015705,2069.0000000000587,542.00000000004,1527.0000000000189
37081015706,1354.5827580612709,1256.5827580612563,98.00000000001462
37081015707,2536,1719,817
37081015800,1792.0000000001403,1586.0000000001205,206.00000000001984
37081015901,1441.982149499248,1204.984699570783,236.997449928465
37081015902,931.8686747766225,841.880879531246,89.9877952453765
37081016003,1256.99999999995,984.99999999995,272
37081016005,396.00000000012403,356.0000000001133,40.00000000001073
37081016006,1080.9999999999197,422.9999999999444,657.9999999999754
37081016007,1989,1207,782
37081016008,2120.475604378498,1748.293135876929,372.1824685015686
37081016009,1321.1275717214953,1245.331134444568,75.79643727692714
37081016010,1197.3013435091243,529.7546486015557,667.5466949075685
37081016011,2143.781329231882,884.0749578477374,1259.7063713841446
37081016101,1500.534155548807,977.524665295112,523.009490253695
37081016102,1791.4126440515374,492.69647348132054,1298.716170570217
37081016103,1878,883,995
37081016201,1299.9634992432632,1163.9640322577945,135.9994669854687
37081016203,713.9999999999661,661.9999999999701,51.999999999996
37081016204,462.99999999991627,418.9999999999269,43.999999999989406
37081016205,864,622,242
37081016303,1059,992,67
37081016304,1043,1011,32
37081016305,1080,1031,49
37081016306,591.9999999999947,546.9999999999961,44.99999999999848
37081016405,752.3750071842827,550.2621107492962,202.1128964349865
37081016406,412.87984579990234,343.0590584422782,69.82078735762421
37081016407,1603.0118604017732,1202.0604574311942,400.951402970579
37081016408,767.3857574535366,750.4005189059702,16.985238547566432
37081016409,927.8766733943995,766.7374793154045,161.13919407899505
37081016410,1308.0000000000355,985.0000000000229,323.0000000000126
37081016502,2196.815124604182,1871.9013049466232,324.91381965755875
37081016503,1185.7332866140287,281.61837337720107,904.1149132368276
37081016505,1623.8799830768783,772.9028434431872,850.9771396336911
37081016506,1578.1105309489174,1505.2258840879451,72.88464686097217
37081016600,1018.4444185028389,796.4911782921746,221.95324021066426
37081016701,1634.9999999999823,1304.9999999999843,329.9999999999978
37081016702,1501,1277,224
37081016800,2539.00000000027,2037.0000000000946,502.0000000001758
37081016900,1656.0000000000166,1442.0000000000125,214.000000000004
37081017000,1719.016189988901,1498.014792449359,221.001397539542
37081017101,1673,1581,92
37081017102,831.0653745392958,702.9984101621679,128.06696437712776
37081017200,1938.9993861743947,1697.999306258293,241.0000799161017
37081980100,61.3673515585984,45.3249844527179,16.042367105880494
37083930100,1388.9988479008798,879.9996159669445,508.99923193393533
37083930200,2321.001152099095,1397.0003840330317,924.0007680660634
37083930300,1913,1215,698
37083930400,1588,921,667
37083930501,1470,860,610
37083930503,845,682,163.00000000000003
37083930504,1491,1162,329
37083930600,1636.9999999999839,1242.999999999985,393.999999999999
37083930701,531,409,122
37083930702,1284.4205951936,1008.4361516005919,275.98444359300817
37083930800,1954.040300262315,1439.2181689094302,514.8221313528848
37083930901,658,431,227
37083930902,1517.0617630559523,829.0456467473491,688.0161163086032
37083931000,1069.9999999999911,800.9999999999939,268.9999999999972
37083931101,634.9389048437985,473.93890484379847,161
37083931102,1808.3249100542764,1062.203149332088,746.1217607221884
37085070100,1841.1696010749506,1111.3268375853731,729.8427634895774
37085070200,1384.999999999975,826.999999999976,557.999999999999
37085070300,1950.0211051695846,1217.01107498998,733.0100301796047
37085070401,1409.390104447512,964.6102303855383,444.7798740619736
37085070402,2040.6183377868463,1477.309795088116,563.30854269873
37085070500,2424.055998206319,1764.2915563161143,659.7644418902048
37085070600,1498.7996773800364,1213.8518080685433,284.9478693114931
37085070700,1715,1092,623
37085070801,654.0459857329582,522,132.0459857329582
37085070802,1154.9540142669782,631.9999999999898,522.9540142669885
37085070901,806.5721585717323,587.8029071761268,218.76925139560547
37085070902,851.0000000000603,522.0000000000118,329.0000000000485
37085070903,765.998110277155,577.9988064908279,187.99930378632703
37085070904,978.905100781571,684.7274131704343,294.1776876111368
37085071002,956.7443147407357,735.8368669664821,220.90744777425357
37085071003,822.0052169112458,675.7398012723032,146.26541563894264
37085071004,359.1750801544771,298.1873089064744,60.98777124800264
37085071101,1032.016429179193,863.0156735378258,169.00075564136708
37085071102,1586.996905447793,1248.998968482575,337.9979369652182
37085071201,766.9979008688351,447.99767921316896,319.0002216556661
37085071202,1230,635,595
37085071203,737.9023344270768,291.8132759980273,446.0890584290495
37085071204,862.0066183704959,622.004853471697,240.0017648987989
37085071301,1106.003094552164,915.001031517388,191.002063034776
37085071302,759,647,112
37085071303,1421.000000000092,1143.000000000067,278.0000000000249
37085071401,1331.6965394374138,1031.4882181356902,300.2083213017236
37085071402,1393.9654007625918,1043.9757805338143,349.98962022877754
37087920101,1212.7506396761312,1015.096149483021,197.6544901931102
37087920102,1286.2059218524444,1096.8571762562492,189.34874559619524
37087920201,461.34057182635223,403.31260343155617,58.02796839479604
