geocode,total,owned_loan,owned_clear,rented
37021002607,780.994794143651,105.999999999998,51,12.999999999998
37021002608,1267.000000000437,112.000000000037,46.000000000001,0
37021002609,184,18,11,0
37021002701,549.000000000023,24,11,4
37021002702,861,45,19,7
37021002704,869,21,9,0
37021002705,214,5,4,0
37021002803,799.298386361188,23.9520786546,11,0
37021002804,833.999999999983,26.999999999998,18.999999999998,4
37021002900,912.94167740999,17.999999999999,17.999999999999,0
37021003002,1665.002291231618,217,80,44
37021003003,1202,149,53,4
37021003004,482.9977087684,25,15,3.0000000000000004
37021003103,462.999999999988,68,25,8
37021003105,931.355149996603,94.93373494977,45,6
37021003106,432,64,20,5
37021003107,1044,239,99,37
37021003108,505.000000000014,33,7.999999999999999,5
37021003201,215.000000000006,15,15,0
37021003202,477.029000270065,148.999999999996,94.999999999997,30
37021003203,1122.9999999996069,99.999999999989,28.999999999996,4
37021003204,852.005836953676,19.00030560786,12.00030560786,0
37021003205,191.119650556603,0,0,0
37023020100,684.982175801698,389.99979184379,230.99979184379,66
37023020202,668.999999999961,503.999999999966,250.999999999983,60.999999999996
37023020203,369.731667631419,248.969675635738,133,46
37023020204,557,437,245,75
37023020301,855.001459989972,476,233,112
37023020303,756,118,75,7
37023020304,592,24,17,0
37023020500,533,426,144,65
37023020600,1614,740,255,70
37023020801,1149.000000000049,319.000000000003,137.000000000003,83
37023020802,600,81,19,1
37023020901,714,26,12,1
37023020902,1042,66,32,2
37023021000,1183,24,18,2
37023021100,1426.15160569095,95.701025294574,58.022891526448,1.012803008374
37023021201,819.999999999879,22,7,0
37023021202,906.844863717226,45.786850848929,11.41628011137,4
37023021203,742.501020870746,64.066251873043,40.026784693406995,8.784259064549
37023021301,885.0000000000119,47,19,3
37023021302,759.000717662217,16,0,4
37023021400,1386,502,107,43
37025040501,628.000000000002,1222.999999999983,883.999999999983,56
37025040502,776.000000000004,380,179,9
37025040600,880.009663533724,260.999999999992,153.999999999997,12
37025040701,406,214,35,7
37025040703,685,1036,158,87
37025040704,486,1092,573,86
37025040705,212,1101,650,113
